degree_id,degree_code,degree_name,level,stream,state_relevance,source,source_url,verification_note
INDDEG0225,B.A. Linguistics,Bachelor of Arts (Linguistics),UG,Languages,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0226,B.A. Archaeology,Bachelor of Arts (Archaeology),UG,Humanities,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0227,B.A. Anthropology,Bachelor of Arts (Anthropology),UG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0228,B.A. International Relations,Bachelor of Arts (International Relations),UG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0229,B.A. Development Studies,Bachelor of Arts (Development Studies),UG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0230,B.A. Gender Studies,Bachelor of Arts (Gender Studies),UG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0231,B.A. Film Studies,Bachelor of Arts (Film Studies),UG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0232,B.A. Theatre,Bachelor of Arts (Theatre),UG,Performing Arts,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0233,B.A. Visual Communication,Bachelor of Arts (Visual Communication),UG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0234,B.Com E-Commerce,Bachelor of Commerce (E-Commerce),UG,Commerce,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0235,B.Com Financial Markets,Bachelor of Commerce (Financial Markets),UG,Commerce,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0236,B.Com Investment Management,Bachelor of Commerce (Investment Management),UG,Commerce,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0237,BBA Business Analytics,Bachelor of Business Administration (Business Analytics),UG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0238,BBA Logistics,Bachelor of Business Administration (Logistics),UG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0239,BBA Tourism,Bachelor of Business Administration (Tourism),UG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0240,BBA Aviation,Bachelor of Business Administration (Aviation),UG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0241,BCA Cloud Computing,Bachelor of Computer Applications (Cloud Computing),UG,Computer Applications,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0242,BCA Blockchain,Bachelor of Computer Applications (Blockchain),UG,Computer Applications,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0243,BCA Full Stack Development,Bachelor of Computer Applications (Full Stack Development),UG,Computer Applications,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0244,B.Sc Artificial Intelligence,Bachelor of Science (Artificial Intelligence),UG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0245,B.Sc Cyber Security,Bachelor of Science (Cyber Security),UG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0246,B.Sc Cloud Computing,Bachelor of Science (Cloud Computing),UG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0247,B.Sc Food Science,Bachelor of Science (Food Science),UG,Food Technology,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0248,B.Sc Dairy Technology,Bachelor of Science (Dairy Technology),UG,Food Technology,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0249,B.Sc Fisheries,Bachelor of Science (Fisheries),UG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0250,B.Sc Animal Husbandry,Bachelor of Science (Animal Husbandry),UG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0251,B.Sc Sericulture,Bachelor of Science (Sericulture),UG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0252,B.Sc Aquaculture,Bachelor of Science (Aquaculture),UG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0253,B.Sc Medical Imaging Technology,Bachelor of Science (Medical Imaging Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0254,B.Sc Radiotherapy Technology,Bachelor of Science (Radiotherapy Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0255,B.Sc Operation Theatre Technology,Bachelor of Science (Operation Theatre Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0256,B.Sc Optometry,Bachelor of Science (Optometry),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0257,B.Sc Cardiac Care Technology,Bachelor of Science (Cardiac Care Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0258,B.Sc Respiratory Therapy,Bachelor of Science (Respiratory Therapy),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0259,B.Sc Dialysis Technology,Bachelor of Science (Dialysis Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0260,B.Sc Anaesthesia Technology,Bachelor of Science (Anaesthesia Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0261,B.Sc Emergency Medical Technology,Bachelor of Science (Emergency Medical Technology),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0262,B.Sc Audiology & Speech-Language Pathology,Bachelor of Audiology & Speech-Language Pathology,UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0263,B.Sc Medical Record Science,Bachelor of Science (Medical Record Science),UG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0264,B.Pharm Pharmaceutical Chemistry,Bachelor of Pharmacy (Pharmaceutical Chemistry),UG,Pharmacy,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0265,B.Pharm Pharmacognosy,Bachelor of Pharmacy (Pharmacognosy),UG,Pharmacy,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0266,B.Tech Aerospace,Bachelor of Technology (Aerospace Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0267,B.Tech Aeronautical,Bachelor of Technology (Aeronautical Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0268,B.Tech Biomedical,Bachelor of Technology (Biomedical Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0269,B.Tech Mechatronics,Bachelor of Technology (Mechatronics),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0270,B.Tech Marine Engineering,Bachelor of Technology (Marine Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0271,B.Tech Petroleum,Bachelor of Technology (Petroleum Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0272,B.Tech Metallurgy,Bachelor of Technology (Metallurgical Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0273,B.Tech Industrial Engineering,Bachelor of Technology (Industrial Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0274,B.Tech Production Engineering,Bachelor of Technology (Production Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0275,B.Tech Instrumentation,Bachelor of Technology (Instrumentation Engineering),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0276,B.Tech Agricultural Biotechnology,Bachelor of Technology (Agricultural Biotechnology),UG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0277,B.Arch Landscape,Bachelor of Architecture (Landscape Architecture),UG,Architecture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0278,B.Arch Interior,Bachelor of Architecture (Interior Architecture),UG,Architecture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0279,B.Des Textile,Bachelor of Design (Textile Design),UG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0280,B.Des Fashion Communication,Bachelor of Design (Fashion Communication),UG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0281,B.Des Game Design,Bachelor of Design (Game Design),UG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0282,B.Des User Experience,Bachelor of Design (User Experience),UG,Design,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0283,BHM,Bachelor of Hotel Management,UG,Hospitality,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0284,B.Sc Hospitality & Hotel Administration,Bachelor of Science (Hospitality & Hotel Administration),UG,Hospitality,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0285,BTTM,Bachelor of Tourism & Travel Management,UG,Tourism,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0286,B.A. LL.B. (Hons.),Bachelor of Arts & Bachelor of Laws (Honours),UG/Professional,Law,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0287,B.B.A. LL.B. (Hons.),Bachelor of Business Administration & Bachelor of Laws (Honours),UG/Professional,Law,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0288,B.Com LL.B. (Hons.),Bachelor of Commerce & Bachelor of Laws (Honours),UG/Professional,Law,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0289,B.Sc LL.B.,Bachelor of Science & Bachelor of Laws,UG/Professional,Law,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0290,B.A. Journalism & Mass Communication,Bachelor of Arts (Journalism & Mass Communication),UG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0291,B.M.M.,Bachelor of Mass Media,UG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0292,B.J.M.C.,Bachelor of Journalism & Mass Communication,UG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0293,B.Lib.,Bachelor of Library Science,UG,Library Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0294,M.A. Linguistics,Master of Arts (Linguistics),PG,Languages,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0295,M.A. Archaeology,Master of Arts (Archaeology),PG,Humanities,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0296,M.A. Anthropology,Master of Arts (Anthropology),PG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0297,M.A. International Relations,Master of Arts (International Relations),PG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0298,M.A. Development Studies,Master of Arts (Development Studies),PG,Social Sciences,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0299,M.A. Film Studies,Master of Arts (Film Studies),PG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0300,M.A. Visual Communication,Master of Arts (Visual Communication),PG,Media,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0301,M.Com E-Commerce,Master of Commerce (E-Commerce),PG,Commerce,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0302,MBA Business Analytics,Master of Business Administration (Business Analytics),PG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0303,MBA Supply Chain,Master of Business Administration (Supply Chain Management),PG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0304,MBA Tourism,Master of Business Administration (Tourism),PG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0305,MBA Aviation,Master of Business Administration (Aviation),PG,Management,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0306,MCA Cloud Computing,Master of Computer Applications (Cloud Computing),PG,Computer Applications,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0307,MCA Blockchain,Master of Computer Applications (Blockchain),PG,Computer Applications,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0308,M.Sc Artificial Intelligence,Master of Science (Artificial Intelligence),PG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0309,M.Sc Cyber Security,Master of Science (Cyber Security),PG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0310,M.Sc Cloud Computing,Master of Science (Cloud Computing),PG,Computer Science,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0311,M.Sc Food Technology,Master of Science (Food Technology),PG,Food Technology,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0312,M.Sc Fisheries,Master of Science (Fisheries),PG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0313,M.Sc Animal Science,Master of Science (Animal Science),PG,Agriculture,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0314,M.Sc Medical Imaging,Master of Science (Medical Imaging),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0315,M.Sc Clinical Psychology,Master of Science (Clinical Psychology),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0316,M.Sc Medical Laboratory Technology,Master of Science (Medical Laboratory Technology),PG,Allied Health,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0317,M.Tech Aerospace,Master of Technology (Aerospace Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0318,M.Tech Mechatronics,Master of Technology (Mechatronics),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0319,M.Tech Petroleum,Master of Technology (Petroleum Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0320,M.Tech Metallurgy,Master of Technology (Metallurgical Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
INDDEG0321,M.Tech Industrial Engineering,Master of Technology (Industrial Engineering),PG,Engineering,All India,UGC/AISHE national higher-education framework; programme nomenclature varies by regulator/institution,https://www.ugc.gov.in/regulations/UGC_Regulations_university,Catalogue entry; availability and exact nomenclature must be verified against the relevant university/regulator.
